D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_57_860.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_57_860.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_57_860.jpg, 0, 1, 0, 30.19019
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_57_965.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_57_965.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_57_965.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_58_064.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_58_064.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_58_064.jpg, 0, 1, 0, 30.19028
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_58_168.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_58_168.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_58_168.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_58_271.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_58_271.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_58_271.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_58_373.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_58_373.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_58_373.jpg, 0, 1, 0, 30.19027
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_58_477.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_58_477.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_58_477.jpg, 0, 1, 0, 30.19044
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_58_581.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_58_581.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_58_581.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_58_684.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_58_684.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_58_684.jpg, -0.200328, 1, 0, 30.17968
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_58_787.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_58_787.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_58_787.jpg, 0, 1, 0, 30.18997
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_58_887.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_58_887.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_58_887.jpg, 0, 1, 0, 30.19022
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_58_991.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_58_991.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_58_991.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_59_092.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_59_092.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_59_092.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_59_192.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_59_192.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_59_192.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_59_294.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_59_294.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_59_294.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_59_398.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_59_398.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_59_398.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_59_500.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_59_500.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_59_500.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_59_604.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_59_604.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_59_604.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_59_705.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_59_705.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_59_705.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_59_808.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_59_808.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_59_808.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_22_59_909.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_22_59_909.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_22_59_909.jpg, 0, 1, 0, 30.19031
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_00_011.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_00_011.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_00_011.jpg, -0.085122, 1, 0, 30.18733
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_00_114.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_00_114.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_00_114.jpg, 0, 1, 0, 30.19024
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_00_219.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_00_219.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_00_219.jpg, 0, 1, 0, 30.19032
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_00_323.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_00_323.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_00_323.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_00_425.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_00_425.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_00_425.jpg, 0, 1, 0, 30.19032
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_00_526.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_00_526.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_00_526.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_00_632.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_00_632.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_00_632.jpg, -0.1739379, 1, 0, 30.18204
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_00_736.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_00_736.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_00_736.jpg, 0, 1, 0, 30.19013
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_00_839.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_00_839.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_00_839.jpg, 0, 1, 0, 30.19024
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_00_941.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_00_941.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_00_941.jpg, 0, 1, 0, 30.19032
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_01_042.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_01_042.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_01_042.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_01_146.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_01_146.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_01_146.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_01_247.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_01_247.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_01_247.jpg, -0.06938102, 1, 0, 30.1902
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_01_350.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_01_350.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_01_350.jpg, 0, 1, 0, 30.19018
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_01_453.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_01_453.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_01_453.jpg, 0, 1, 0, 30.19027
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_01_555.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_01_555.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_01_555.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_01_658.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_01_658.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_01_658.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_01_759.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_01_759.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_01_759.jpg, 0, 1, 0, 30.19033
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_01_863.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_01_863.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_01_863.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_01_968.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_01_968.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_01_968.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_02_070.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_02_070.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_02_070.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_02_170.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_02_170.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_02_170.jpg, 0, 1, 0, 30.19027
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_02_273.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_02_273.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_02_273.jpg, 0, 1, 0, 30.19028
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_02_377.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_02_377.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_02_377.jpg, 0, 1, 0, 30.19031
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_02_477.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_02_477.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_02_477.jpg, 0, 1, 0, 30.19032
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_02_582.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_02_582.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_02_582.jpg, -0.03458431, 1, 0, 30.19015
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_02_697.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_02_697.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_02_697.jpg, 0, 1, 0, 30.19033
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_02_798.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_02_798.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_02_798.jpg, 0, 1, 0, 30.19028
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_02_899.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_02_899.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_02_899.jpg, -0.1540902, 1, 0, 30.18471
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_03_003.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_03_003.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_03_003.jpg, 0, 1, 0, 30.19001
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_03_103.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_03_103.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_03_103.jpg, 0, 1, 0, 30.19027
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_03_209.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_03_209.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_03_209.jpg, 0, 1, 0, 30.19028
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_03_309.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_03_309.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_03_309.jpg, 0, 1, 0, 30.19031
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_03_409.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_03_409.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_03_409.jpg, 0, 1, 0, 30.19032
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_03_511.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_03_511.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_03_511.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_03_616.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_03_616.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_03_616.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_03_717.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_03_717.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_03_717.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_03_822.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_03_822.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_03_822.jpg, -0.1372815, 1, 0, 30.18525
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_03_923.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_03_923.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_03_923.jpg, -0.0231741, 1, 0, 30.19044
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_04_024.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_04_024.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_04_024.jpg, -0.1250772, 1, 0, 30.18819
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_04_124.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_04_124.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_04_124.jpg, -0.01979155, 1, 0, 30.19044
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_04_227.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_04_227.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_04_227.jpg, 0, 1, 0, 30.1902
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_04_330.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_04_330.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_04_330.jpg, 0, 1, 0, 30.19031
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_04_431.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_04_431.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_04_431.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_04_531.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_04_531.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_04_531.jpg, 0, 1, 0, 30.19027
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_04_635.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_04_635.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_04_635.jpg, 0, 1, 0, 30.19028
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_04_735.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_04_735.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_04_735.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_04_836.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_04_836.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_04_836.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_04_939.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_04_939.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_04_939.jpg, 0, 1, 0, 30.19032
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_05_043.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_05_043.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_05_043.jpg, 0, 1, 0, 30.19031
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_05_146.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_05_146.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_05_146.jpg, 0, 1, 0, 30.19027
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_05_253.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_05_253.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_05_253.jpg, 0, 1, 0, 30.19028
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_05_355.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_05_355.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_05_355.jpg, 0, 1, 0, 30.19035
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_05_459.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_05_459.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_05_459.jpg, 0, 1, 0, 30.19032
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_05_562.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_05_562.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_05_562.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_05_664.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_05_664.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_05_664.jpg, 0, 1, 0, 30.19028
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_05_765.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_05_765.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_05_765.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_05_866.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_05_866.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_05_866.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_05_969.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_05_969.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_05_969.jpg, 0, 1, 0, 30.19031
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_06_070.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_06_070.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_06_070.jpg, 0, 1, 0, 30.19028
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_06_171.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_06_171.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_06_171.jpg, 0, 1, 0, 30.1903
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_06_276.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_06_276.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_06_276.jpg, -0.0708396, 1, 0, 30.18912
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_06_378.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_06_378.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_06_378.jpg, -0.1144983, 1, 0, 30.18931
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_06_480.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_06_480.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_06_480.jpg, 0, 1, 0, 30.18996
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_06_581.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_06_581.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_06_581.jpg, 0, 1, 0, 30.19023
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_06_681.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_06_681.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_06_681.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_06_782.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_06_782.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_06_782.jpg, 0, 1, 0, 30.19028
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_06_885.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_06_885.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_06_885.jpg, 0, 1, 0, 30.19031
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_06_989.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_06_989.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_06_989.jpg, -0.128592, 1, 0, 30.1851
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_07_090.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_07_090.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_07_090.jpg, 0, 1, 0, 30.19012
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_07_192.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_07_192.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_07_192.jpg, 0, 1, 0, 30.19026
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_07_293.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_07_293.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_07_293.jpg, 0, 1, 0, 30.19032
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_07_394.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_07_394.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_07_394.jpg, 0, 1, 0, 30.19032
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_07_494.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_07_494.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_07_494.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_07_599.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_07_599.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_07_599.jpg, 0, 1, 0, 30.19031
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_07_704.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_07_704.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_07_704.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_07_805.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_07_805.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_07_805.jpg, 0, 1, 0, 30.19029
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_07_906.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_07_906.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_07_906.jpg, 0, 1, 0, 30.19031
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_08_006.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_08_006.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_08_006.jpg, 0, 1, 0, 30.19058
D:\SOFTWARES\Udacity\IMG\center_2022_10_01_19_23_08_108.jpg, D:\SOFTWARES\Udacity\IMG\left_2022_10_01_19_23_08_108.jpg, D:\SOFTWARES\Udacity\IMG\right_2022_10_01_19_23_08_108.jpg, -0.1644084, 1, 0, 30.1846
